"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"12/11/2021","441.63","439.22","442.17","437.43","162.87K","0.66%"
"11/11/2021","438.73","438.24","440.76","432.98","181.85K","0.11%"
"10/11/2021","438.24","432.64","438.33","432.64","150.77K","1.29%"
"09/11/2021","432.64","432.10","434.91","430.16","143.01K","0.12%"
"08/11/2021","432.10","427.67","433.95","427.50","159.43K","1.04%"
"05/11/2021","427.64","422.39","428.52","422.36","145.12K","1.24%"
"04/11/2021","422.42","415.71","422.92","413.84","135.76K","1.61%"
"03/11/2021","415.71","424.12","430.31","415.70","216.14K","-1.98%"
"02/11/2021","424.11","415.55","424.83","415.55","178.22K","2.06%"
"01/11/2021","415.54","412.13","420.42","412.13","169.05K","0.83%"
"29/10/2021","412.12","411.08","413.93","409.20","146.38K","0.26%"
"28/10/2021","411.07","404.36","411.07","403.92","161.21K","1.66%"
"27/10/2021","404.37","397.85","404.83","397.85","136.46K","1.65%"
"26/10/2021","397.81","395.89","398.02","393.46","112.00K","0.49%"
"25/10/2021","395.88","391.30","397.46","390.55","145.26K","1.19%"
"22/10/2021","391.21","388.46","392.13","388.43","151.84K","0.71%"
"21/10/2021","388.45","388.29","391.28","386.33","117.43K","0.04%"
"20/10/2021","388.29","387.00","390.20","385.96","134.43K","0.33%"
"19/10/2021","387.00","384.88","388.00","383.81","106.98K","0.55%"
"18/10/2021","384.88","384.84","388.05","384.33","122.55K","0.01%"
"15/10/2021","384.84","384.99","387.50","383.29","114.74K","0.00%"
"14/10/2021","384.84","379.34","386.49","379.34","104.37K","1.45%"
"13/10/2021","379.34","375.68","379.95","375.68","90.73K","0.97%"
"12/10/2021","375.68","374.34","378.31","374.34","105.24K","0.36%"
"11/10/2021","374.34","371.92","375.20","371.66","93.80K","0.65%"
"08/10/2021","371.92","370.43","372.68","370.07","93.67K","0.41%"
"07/10/2021","370.40","368.38","371.74","368.28","102.28K","0.52%"
"06/10/2021","368.47","366.59","368.52","366.52","98.01K","0.54%"
"05/10/2021","366.50","360.80","366.53","359.96","144.94K","1.55%"
"04/10/2021","360.89","356.49","360.97","356.12","142.45K","1.23%"
"01/10/2021","356.49","357.36","359.42","355.16","114.26K","-0.24%"
"30/09/2021","357.33","354.26","359.05","354.25","90.73K","0.86%"
"29/09/2021","354.29","356.04","356.64","352.71","105.75K","-0.49%"
"28/09/2021","356.03","353.01","357.10","349.62","135.63K","0.86%"
"27/09/2021","353.01","359.56","361.51","352.73","145.72K","-1.84%"
"24/09/2021","359.63","360.95","362.70","358.59","135.35K","-0.39%"
"23/09/2021","361.02","363.46","365.75","359.69","198.81K","-0.66%"
"22/09/2021","363.43","358.99","363.43","358.58","181.16K","1.24%"
"21/09/2021","358.98","359.09","359.47","354.30","185.90K","0.03%"
"20/09/2021","358.87","358.02","362.19","357.14","184.30K","0.25%"
"17/09/2021","357.97","353.24","359.02","353.24","170.06K","1.34%"
"16/09/2021","353.24","350.82","355.60","350.82","157.91K","0.71%"
"15/09/2021","350.75","347.86","352.08","347.66","169.17K","0.83%"
"14/09/2021","347.86","349.07","353.44","347.35","165.06K","-0.34%"
"13/09/2021","349.05","350.04","354.39","348.70","167.60K","-0.29%"
"10/09/2021","350.05","350.44","352.36","349.38","120.75K","-0.11%"
"09/09/2021","350.44","347.24","350.99","347.07","107.11K","0.91%"
"08/09/2021","347.28","346.49","350.61","346.49","117.11K","0.23%"
"07/09/2021","346.48","345.65","350.81","345.65","169.03K","0.25%"
"06/09/2021","345.63","343.55","348.45","343.55","184.68K","0.64%"
"01/09/2021","343.42","342.84","345.68","341.87","133.94K","0.18%"
"31/08/2021","342.81","341.30","343.85","341.06","144.04K","0.44%"
"30/08/2021","341.30","338.79","342.68","338.58","134.95K","0.74%"
"27/08/2021","338.79","336.64","338.79","332.41","133.78K","0.58%"
"26/08/2021","336.85","336.01","340.75","335.02","118.69K","0.25%"
"25/08/2021","336.01","331.79","336.01","329.47","100.05K","1.27%"
"24/08/2021","331.79","334.82","339.15","329.91","161.13K","-0.91%"
"23/08/2021","334.84","338.07","339.62","334.84","166.82K","-0.95%"
"20/08/2021","338.06","346.08","347.31","332.46","258.87K","-2.31%"
"19/08/2021","346.07","344.82","347.15","343.38","152.37K","0.36%"
"18/08/2021","344.82","343.16","346.14","342.51","147.95K","0.50%"
"17/08/2021","343.11","343.53","345.38","341.24","167.11K","-0.12%"
"16/08/2021","343.53","336.96","343.76","336.76","180.37K","1.95%"
"13/08/2021","336.96","334.33","336.97","330.10","152.35K","0.79%"
"12/08/2021","334.33","334.55","337.50","332.86","149.65K","-0.03%"
"11/08/2021","334.44","335.33","338.13","334.44","147.63K","-0.19%"
"10/08/2021","335.08","330.68","335.32","330.62","161.45K","1.33%"
"09/08/2021","330.68","325.47","330.82","323.81","136.71K","1.60%"
"06/08/2021","325.46","325.46","327.38","324.45","135.33K","0.00%"
"05/08/2021","325.46","320.02","325.51","318.93","134.09K","1.70%"
"04/08/2021","320.02","319.14","326.59","318.21","119.08K","0.28%"
"03/08/2021","319.13","314.94","319.13","314.17","113.02K","1.33%"
"02/08/2021","314.93","314.86","317.70","314.06","102.57K","0.03%"
"30/07/2021","314.85","311.00","315.02","310.97","106.37K","1.25%"
"29/07/2021","310.97","306.36","311.25","306.04","87.61K","1.54%"
"28/07/2021","306.25","306.00","307.27","298.93","62.29K","0.08%"
"27/07/2021","306.00","302.76","307.68","296.17","90.26K","1.03%"
"26/07/2021","302.88","301.23","303.35","298.68","71.58K","0.37%"
"23/07/2021","301.77","305.97","306.47","301.77","86.90K","-1.37%"
"22/07/2021","305.97","300.82","306.69","300.03","87.18K","1.72%"
"21/07/2021","300.80","301.11","304.28","299.07","59.48K","-0.10%"
"20/07/2021","301.11","292.08","301.11","288.79","92.86K","3.10%"
"19/07/2021","292.06","307.74","307.74","291.84","115.98K","-5.10%"
"16/07/2021","307.76","306.30","311.57","306.30","94.96K","0.48%"
"15/07/2021","306.30","296.84","306.30","295.01","88.83K","3.19%"
"14/07/2021","296.84","295.97","299.85","292.11","88.49K","0.05%"
"13/07/2021","296.70","292.67","298.58","292.22","100.79K","1.27%"
"12/07/2021","292.98","306.73","307.94","288.27","183.25K","-4.48%"
"09/07/2021","306.73","315.98","317.36","306.54","119.80K","-2.93%"
"08/07/2021","315.98","319.80","321.48","315.82","94.60K","-1.20%"
"07/07/2021","319.83","318.51","324.98","312.46","145.94K","0.41%"
"06/07/2021","318.51","327.76","330.97","318.51","160.20K","-2.82%"
"05/07/2021","327.76","328.06","329.00","323.40","138.24K","-0.08%"
"02/07/2021","328.01","325.72","328.79","325.60","139.52K","0.70%"
"01/07/2021","325.72","323.32","326.55","321.63","151.07K","0.74%"
"30/06/2021","323.32","323.79","324.77","321.75","99.82K","-0.15%"
"29/06/2021","323.79","323.10","325.57","322.22","128.61K","0.21%"
"28/06/2021","323.10","318.22","323.30","318.04","127.96K","1.53%"
"25/06/2021","318.22","315.08","318.23","313.55","117.52K","1.00%"
"24/06/2021","315.08","315.81","317.38","313.67","89.49K","-0.23%"
"23/06/2021","315.80","317.09","318.71","314.89","122.03K","-0.41%"
"22/06/2021","317.09","316.24","322.84","316.24","139.00K","0.27%"
"21/06/2021","316.24","318.73","320.01","315.74","136.50K","-0.78%"
"18/06/2021","318.73","317.07","320.63","316.82","134.89K","0.52%"
"17/06/2021","317.07","313.65","317.27","309.46","146.32K","1.09%"
"16/06/2021","313.65","318.29","320.94","313.65","174.23K","-1.46%"
"15/06/2021","318.29","318.83","321.81","317.67","152.94K","-0.23%"
"14/06/2021","319.01","316.71","322.23","316.68","165.10K","0.73%"
"11/06/2021","316.69","311.32","320.23","311.27","149.81K","1.72%"
"10/06/2021","311.32","316.88","319.11","311.32","142.39K","-1.75%"
"09/06/2021","316.87","306.39","317.16","302.08","150.52K","3.42%"
"08/06/2021","306.39","318.64","324.87","301.58","222.19K","-3.84%"
"07/06/2021","318.63","329.76","330.65","317.09","224.09K","-3.38%"
"04/06/2021","329.76","329.95","331.90","325.25","203.05K","-0.06%"
"03/06/2021","329.95","322.05","331.40","321.87","222.87K","2.45%"
"02/06/2021","322.05","318.47","322.10","314.06","177.49K","1.12%"
"01/06/2021","318.47","317.87","324.70","315.90","201.09K","0.20%"
"31/05/2021","317.85","310.63","318.37","308.70","186.21K","2.38%"
"28/05/2021","310.46","304.28","311.38","303.55","168.33K","1.97%"
"27/05/2021","304.45","304.83","307.41","301.49","137.89K","-0.13%"
"26/05/2021","304.86","301.59","305.74","301.01","135.89K","1.08%"
"25/05/2021","301.59","300.42","301.87","299.77","116.14K","0.42%"
"24/05/2021","300.33","298.01","300.35","297.67","106.80K","0.79%"
"21/05/2021","297.99","295.10","299.63","293.98","133.04K","0.98%"
"20/05/2021","295.10","295.39","296.29","294.33","124.96K","-0.05%"
"19/05/2021","295.25","294.64","295.27","292.09","127.04K","0.21%"
"18/05/2021","294.64","296.94","297.33","291.74","118.99K","-0.72%"
"17/05/2021","296.79","294.72","300.46","294.16","128.80K","0.70%"
"14/05/2021","294.72","287.04","294.79","287.01","139.29K","2.68%"
"13/05/2021","287.03","282.32","288.01","282.23","118.83K","1.66%"
"12/05/2021","282.33","279.71","282.49","277.99","88.91K","0.92%"
"11/05/2021","279.76","280.27","282.58","278.93","110.12K","-0.18%"
"10/05/2021","280.27","279.85","281.19","277.62","109.90K","0.15%"
"07/05/2021","279.86","281.08","281.16","275.39","114.82K","-0.44%"
"06/05/2021","281.09","280.86","286.13","280.78","112.01K","0.06%"
"05/05/2021","280.93","277.71","281.96","277.32","115.03K","1.16%"
"04/05/2021","277.71","281.98","282.00","276.49","100.55K","-1.43%"
"29/04/2021","281.75","282.10","282.62","281.02","85.14K","-0.11%"
"28/04/2021","282.07","280.56","282.10","279.02","85.75K","0.54%"
"27/04/2021","280.56","280.68","280.68","277.56","100.34K","-0.04%"
"26/04/2021","280.68","283.64","287.82","280.24","127.90K","-1.04%"
"23/04/2021","283.63","287.03","287.53","277.93","137.54K","-1.19%"
"22/04/2021","287.04","296.48","297.37","287.04","168.39K","-3.18%"
"20/04/2021","296.48","295.73","297.57","295.48","155.96K","0.25%"
"19/04/2021","295.75","293.11","295.78","291.13","151.33K","0.90%"
"16/04/2021","293.11","296.17","297.12","290.18","218.50K","-1.02%"
"15/04/2021","296.12","294.82","297.22","294.15","157.31K","0.44%"
"14/04/2021","294.83","292.19","294.85","290.66","155.27K","0.90%"
"13/04/2021","292.19","295.53","298.32","292.18","227.37K","-1.13%"
"12/04/2021","295.53","293.78","295.85","292.83","183.04K","0.59%"
"09/04/2021","293.79","293.76","294.15","291.92","160.74K","0.01%"
"08/04/2021","293.75","292.86","294.26","291.13","178.30K","0.31%"
"07/04/2021","292.84","291.69","293.26","291.05","157.56K","0.40%"
"06/04/2021","291.68","292.03","292.82","288.97","189.52K","0.15%"
"05/04/2021","291.24","295.61","297.34","291.23","148.98K","-1.24%"
"02/04/2021","294.89","292.40","298.01","291.58","177.98K","0.85%"
"01/04/2021","292.40","286.67","293.88","284.39","187.29K","2.00%"
"31/03/2021","286.67","281.15","286.88","279.80","210.73K","1.97%"
"30/03/2021","281.14","276.17","281.37","276.06","160.75K","1.80%"
"29/03/2021","276.16","270.96","276.16","269.83","170.19K","1.92%"
"26/03/2021","270.96","267.19","270.98","258.70","215.60K","1.41%"
"25/03/2021","267.19","268.64","269.80","266.45","107.15K","-0.56%"
"24/03/2021","268.69","272.37","272.73","265.11","168.52K","-1.34%"
"23/03/2021","272.34","274.88","276.22","269.49","163.93K","-0.91%"
"22/03/2021","274.84","277.70","278.96","274.31","131.57K","-1.03%"
"19/03/2021","277.70","277.54","277.84","274.63","140.30K","0.08%"
"18/03/2021","277.48","276.59","279.41","275.27","143.07K","0.34%"
"17/03/2021","276.55","275.92","276.98","274.67","142.96K","0.24%"
"16/03/2021","275.88","275.19","276.98","272.99","164.91K","0.25%"
"15/03/2021","275.19","273.91","279.52","273.81","136.80K","0.47%"
"12/03/2021","273.91","273.54","278.47","273.34","140.79K","0.14%"
"11/03/2021","273.52","267.70","273.57","267.42","158.68K","2.40%"
"10/03/2021","267.10","264.83","267.10","263.56","147.13K","0.86%"
"09/03/2021","264.83","263.42","266.66","263.42","143.85K","0.54%"
"08/03/2021","263.42","259.83","265.43","259.83","143.30K","1.39%"
"05/03/2021","259.80","255.77","260.61","253.99","151.80K","1.58%"
"04/03/2021","255.77","254.10","257.24","251.41","171.24K","0.66%"
"03/03/2021","254.10","247.93","254.10","247.62","118.04K","2.48%"
"02/03/2021","247.94","252.37","255.06","247.93","111.04K","-1.76%"
"01/03/2021","252.37","249.26","252.59","247.66","121.12K","1.26%"
"26/02/2021","249.22","246.19","252.36","244.72","113.01K","1.23%"
"25/02/2021","246.20","237.89","246.20","237.89","113.34K","3.49%"
"24/02/2021","237.89","238.78","240.54","233.57","148.61K","-0.37%"
"23/02/2021","238.78","237.97","238.78","232.46","124.68K","0.34%"
"22/02/2021","237.97","231.18","238.20","229.62","104.54K","2.94%"
"19/02/2021","231.18","230.96","232.24","229.16","100.47K","0.10%"
"18/02/2021","230.96","230.57","232.27","229.96","124.74K","0.17%"
"17/02/2021","230.57","225.37","230.57","224.02","86.29K","2.52%"
"09/02/2021","224.90","220.56","225.36","219.76","73.82K","1.88%"
"08/02/2021","220.76","223.85","227.32","219.10","122.14K","-1.38%"
"05/02/2021","223.84","223.68","227.19","221.88","98.60K","0.07%"
"04/02/2021","223.68","223.63","225.73","222.57","80.18K","0.03%"
"03/02/2021","223.62","215.35","224.39","215.35","117.13K","3.84%"
"02/02/2021","215.36","208.87","215.60","207.00","104.28K","3.12%"
"01/02/2021","208.85","214.20","218.48","208.43","101.50K","-2.50%"
"29/01/2021","214.21","203.04","214.53","195.19","162.92K","5.50%"
"28/01/2021","203.05","220.77","220.77","201.36","119.27K","-8.03%"
"27/01/2021","220.79","227.82","227.92","218.85","137.30K","-3.09%"
"26/01/2021","227.82","231.86","234.95","222.62","183.45K","-1.73%"
"25/01/2021","231.84","240.15","240.28","231.84","146.27K","-3.45%"
"22/01/2021","240.12","240.35","245.75","233.82","144.54K","-0.06%"
"21/01/2021","240.27","233.30","243.57","233.29","128.13K","3.01%"
"20/01/2021","233.26","224.26","233.26","222.11","172.45K","4.12%"
"19/01/2021","224.02","230.58","237.29","220.46","263.62K","-2.81%"
"18/01/2021","230.50","225.51","232.83","225.49","155.62K","2.23%"
"15/01/2021","225.47","222.51","227.09","220.82","174.51K","1.44%"
"14/01/2021","222.27","222.50","222.91","219.66","124.62K","-0.10%"
"13/01/2021","222.49","222.44","225.02","219.10","197.12K","0.23%"
"12/01/2021","221.97","219.20","221.97","216.56","166.54K","1.30%"
"11/01/2021","219.12","217.42","221.58","217.42","137.89K","0.79%"
"08/01/2021","217.40","216.23","218.12","215.60","165.00K","0.54%"
"07/01/2021","216.23","211.67","216.23","211.16","152.23K","2.15%"
"06/01/2021","211.68","208.16","212.95","208.16","125.95K","1.71%"
"05/01/2021","208.13","206.29","213.01","205.72","123.47K","0.90%"
"04/01/2021","206.28","203.12","206.60","200.46","106.19K","1.56%"
"31/12/2020","203.12","196.94","203.15","194.34","100.18K","3.14%"
"30/12/2020","196.94","197.10","197.32","192.06","110.79K","-0.08%"
"29/12/2020","197.10","196.58","197.85","194.20","101.70K","0.27%"
"28/12/2020","196.57","192.46","198.08","192.44","122.33K","2.14%"
"25/12/2020","192.46","187.63","192.67","183.87","98.21K","2.57%"
"24/12/2020","187.63","190.26","190.65","184.22","132.74K","-1.38%"
"23/12/2020","190.25","187.88","191.52","187.36","145.16K","1.28%"
"22/12/2020","187.85","182.11","187.85","180.21","114.46K","3.15%"
"21/12/2020","182.11","177.02","182.12","177.02","115.87K","2.88%"
"18/12/2020","177.02","172.01","177.07","170.00","88.88K","2.92%"
"17/12/2020","172.00","171.73","172.33","169.16","112.27K","0.22%"
"16/12/2020","171.62","167.83","172.10","167.83","71.33K","2.23%"
"15/12/2020","167.87","165.74","168.76","165.71","100.91K","1.29%"
"14/12/2020","165.74","162.32","166.14","161.60","76.25K","2.11%"
"11/12/2020","162.32","159.27","162.40","159.09","54.11K","1.90%"
"10/12/2020","159.30","158.74","161.09","158.74","72.29K","0.35%"
"09/12/2020","158.74","156.61","159.41","156.58","74.43K","1.36%"
"08/12/2020","156.61","154.20","156.90","154.12","72.76K","1.56%"
"07/12/2020","154.20","152.48","154.20","152.22","58.06K","1.13%"
"04/12/2020","152.48","152.02","153.18","150.97","60.61K","0.32%"
"03/12/2020","151.99","150.80","152.33","150.80","55.25K","0.79%"
"02/12/2020","150.80","148.93","151.11","148.67","67.26K","1.26%"
"01/12/2020","148.93","147.70","149.02","145.57","82.11K","0.83%"
"30/11/2020","147.70","148.19","148.60","147.17","57.81K","-0.32%"
"27/11/2020","148.17","148.40","148.96","147.67","50.96K","-0.15%"
"26/11/2020","148.40","148.11","148.90","147.06","62.20K","0.21%"
"25/11/2020","148.09","147.56","148.67","147.06","73.21K","0.35%"
"24/11/2020","147.58","148.18","149.25","146.32","69.93K","-0.40%"
"23/11/2020","148.18","147.21","148.18","146.46","63.23K","0.66%"
"20/11/2020","147.21","146.85","147.57","146.00","61.91K","0.25%"
"19/11/2020","146.85","146.80","147.41","146.03","56.67K","0.03%"
"18/11/2020","146.80","146.58","147.68","145.70","59.14K","0.15%"
"17/11/2020","146.58","143.36","146.58","143.36","66.01K","2.25%"
"16/11/2020","143.36","144.74","145.71","143.12","58.06K","-0.95%"
"13/11/2020","144.74","144.62","145.10","143.90","49.23K","0.08%"
"12/11/2020","144.62","141.82","144.62","141.61","55.40K","1.97%"
"11/11/2020","141.82","141.37","142.06","140.62","43.68K","0.32%"
"10/11/2020","141.37","141.61","143.67","141.24","69.26K","-0.17%"
"09/11/2020","141.61","139.32","141.61","139.32","53.54K","1.65%"
"06/11/2020","139.31","138.30","139.31","137.77","32.29K","0.73%"
"05/11/2020","138.30","140.03","140.48","138.18","34.68K","-1.24%"
"04/11/2020","140.03","138.56","140.55","138.56","44.18K","1.05%"
"03/11/2020","138.58","136.87","138.71","136.86","36.48K","1.25%"
"02/11/2020","136.87","135.34","136.90","135.20","30.13K","1.13%"
"30/10/2020","135.34","134.39","135.87","133.67","33.81K","0.72%"
"29/10/2020","134.37","134.02","135.43","132.61","42.95K","0.25%"
"28/10/2020","134.04","137.13","137.34","133.90","58.97K","-2.25%"
"27/10/2020","137.13","139.03","139.35","137.13","48.03K","-1.37%"
"26/10/2020","139.03","141.84","142.31","139.02","55.67K","-1.88%"
"23/10/2020","141.70","140.86","142.26","140.85","60.73K","0.60%"
"22/10/2020","140.86","140.19","141.42","139.48","41.77K","0.63%"
"21/10/2020","139.98","140.30","141.41","139.97","49.53K","-0.25%"
"20/10/2020","140.33","140.88","141.31","139.48","46.03K","-0.39%"
"19/10/2020","140.88","139.82","141.85","139.71","47.30K","0.76%"
"16/10/2020","139.82","139.65","140.88","138.60","45.02K","0.11%"
"15/10/2020","139.66","137.49","140.62","137.47","62.77K","1.58%"
"14/10/2020","137.49","136.37","137.74","136.10","59.11K","0.98%"
"13/10/2020","136.15","135.92","136.32","135.07","35.10K","0.18%"
"12/10/2020","135.90","136.91","138.17","135.65","64.00K","-0.74%"
"09/10/2020","136.91","135.62","137.43","135.47","65.00K","0.96%"
"08/10/2020","135.61","136.14","136.99","134.49","65.73K","-0.38%"
"07/10/2020","136.13","137.78","138.05","136.02","68.33K","-1.19%"
"06/10/2020","137.77","137.19","138.67","136.78","58.10K","0.42%"
"05/10/2020","137.19","134.91","137.33","134.72","79.26K","1.69%"
"02/10/2020","134.91","133.50","135.92","132.58","87.87K","1.06%"
"01/10/2020","133.50","132.93","133.94","131.95","54.10K","0.43%"
"30/09/2020","132.93","131.74","132.93","131.05","43.31K","0.90%"
"29/09/2020","131.74","133.12","134.08","131.47","62.22K","-1.04%"
"28/09/2020","133.12","131.54","133.55","131.52","52.30K","1.22%"
"25/09/2020","131.52","131.72","132.25","130.22","48.35K","-0.08%"
"24/09/2020","131.63","132.65","132.83","131.32","15.20K","-0.76%"
"23/09/2020","132.64","132.12","133.71","132.03","50.96K","0.34%"
"22/09/2020","132.19","130.58","132.20","129.94","66.56K","1.23%"
"21/09/2020","130.58","129.19","131.89","129.09","69.14K","1.07%"
"18/09/2020","129.20","128.48","129.35","128.23","43.20K","0.57%"
"17/09/2020","128.47","127.86","129.42","127.54","58.35K","0.47%"
"16/09/2020","127.87","127.93","128.15","127.38","52.99K","-0.05%"
"15/09/2020","127.93","127.44","128.08","127.17","57.70K","0.39%"
"14/09/2020","127.43","126.21","127.55","126.21","55.26K","0.97%"
"11/09/2020","126.21","125.82","126.78","124.79","48.50K","0.31%"
"10/09/2020","125.82","125.94","126.95","125.69","40.59K","-0.09%"
"09/09/2020","125.93","124.80","125.93","123.55","40.05K","0.91%"
"08/09/2020","124.80","125.43","125.89","124.54","50.43K","-0.50%"
"07/09/2020","125.43","126.15","126.66","124.72","52.32K","-0.57%"
"04/09/2020","126.15","126.06","126.18","123.84","51.21K","0.08%"
"03/09/2020","126.05","125.42","126.52","124.57","52.26K","0.51%"
"01/09/2020","125.41","125.29","125.41","124.00","44.14K","0.45%"
"31/08/2020","124.85","125.83","126.69","124.69","54.41K","-0.79%"
"28/08/2020","125.84","124.92","126.88","124.92","57.43K","0.74%"
"27/08/2020","124.92","123.89","125.08","123.61","42.76K","0.83%"
"26/08/2020","123.89","123.46","124.28","122.88","58.52K","0.42%"
"25/08/2020","123.37","123.18","124.10","122.60","52.54K","0.17%"
"24/08/2020","123.16","122.64","124.41","122.20","47.98K","0.42%"
"21/08/2020","122.64","121.18","122.73","120.57","43.83K","1.20%"
"20/08/2020","121.18","119.19","122.25","119.19","55.25K","1.67%"
"19/08/2020","119.19","117.05","119.57","116.76","51.88K","1.85%"
"18/08/2020","117.02","117.22","117.74","116.92","39.62K","-0.16%"
"17/08/2020","117.21","116.09","117.21","115.53","40.85K","0.84%"
"14/08/2020","116.23","116.87","117.10","115.09","48.70K","-0.55%"
"13/08/2020","116.87","116.11","116.94","116.01","38.37K","0.66%"
"12/08/2020","116.10","116.30","117.14","115.49","37.54K","-0.17%"
"11/08/2020","116.30","113.64","116.35","112.34","48.56K","2.34%"
"10/08/2020","113.64","112.79","114.10","112.79","47.36K","0.76%"
"07/08/2020","112.78","113.35","114.09","112.38","30.58K","-0.50%"
"06/08/2020","113.35","114.00","114.17","112.59","40.66K","-0.59%"
"05/08/2020","114.02","112.48","114.28","112.45","40.60K","1.35%"
"04/08/2020","112.50","110.45","112.70","110.45","39.68K","1.87%"
"03/08/2020","110.43","107.53","110.43","106.69","42.69K","2.72%"
"31/07/2020","107.51","108.14","108.31","105.76","31.95K","-0.55%"
"30/07/2020","108.10","106.92","108.49","105.98","29.09K","1.17%"
"29/07/2020","106.85","107.98","108.06","102.80","52.67K","-1.05%"
"28/07/2020","107.98","102.84","107.98","101.78","48.35K","4.99%"
"27/07/2020","102.85","105.67","108.13","102.47","65.01K","-5.93%"
"24/07/2020","109.33","113.87","114.24","107.74","68.86K","-3.99%"
"23/07/2020","113.87","115.33","115.35","113.13","39.29K","-1.26%"
"22/07/2020","115.32","116.16","116.30","114.66","32.16K","-0.66%"
"21/07/2020","116.09","115.72","116.18","114.45","32.10K","0.32%"
"20/07/2020","115.72","116.81","117.08","115.49","35.03K","-0.93%"
"17/07/2020","116.81","115.59","117.07","114.90","38.92K","1.06%"
"16/07/2020","115.59","115.92","116.60","115.10","31.38K","-0.28%"
"15/07/2020","115.91","116.14","117.19","115.75","29.63K","-0.20%"
"14/07/2020","116.14","115.65","116.14","115.04","32.25K","0.42%"
"13/07/2020","115.65","115.74","116.74","114.84","29.18K","-0.01%"
"10/07/2020","115.66","116.16","116.67","115.05","30.47K","-0.43%"
"09/07/2020","116.16","114.37","116.23","114.36","46.27K","1.57%"
"08/07/2020","114.37","113.71","114.41","112.67","25.20K","0.58%"
"07/07/2020","113.71","113.08","114.47","111.76","33.38K","0.57%"
"06/07/2020","113.07","111.55","113.27","111.37","31.23K","1.36%"
"03/07/2020","111.55","111.61","112.29","111.39","31.46K","-0.05%"
"02/07/2020","111.61","111.69","112.47","111.23","24.01K","-0.07%"
"01/07/2020","111.69","109.74","112.01","108.83","33.09K","1.76%"
"30/06/2020","109.76","110.34","111.83","107.94","57.54K","-0.51%"
"29/06/2020","110.32","113.42","113.42","109.53","53.39K","-2.76%"
"26/06/2020","113.45","114.06","115.32","113.26","50.28K","-0.54%"
"25/06/2020","114.07","113.69","114.07","112.51","57.76K","0.33%"
"24/06/2020","113.70","114.63","115.70","113.57","51.80K","-0.81%"
"23/06/2020","114.63","114.73","115.71","114.01","66.85K","-0.08%"
"22/06/2020","114.72","115.36","116.46","114.53","57.41K","-0.55%"
"19/06/2020","115.36","112.74","115.39","112.74","47.90K","2.32%"
"18/06/2020","112.74","113.27","113.29","112.03","48.25K","-0.47%"
"17/06/2020","113.27","115.94","115.96","113.27","70.22K","-1.92%"
"16/06/2020","115.49","113.82","116.16","113.82","60.91K","1.47%"
"15/06/2020","113.82","116.91","117.46","113.32","81.89K","-2.64%"
"12/06/2020","116.91","116.07","116.96","111.92","80.36K","0.73%"
"11/06/2020","116.06","120.62","121.96","116.04","118.21K","-3.83%"
"10/06/2020","120.68","120.13","121.06","118.85","72.78K","0.46%"
"09/06/2020","120.13","120.10","120.56","118.88","79.35K","0.02%"
"08/06/2020","120.10","118.14","120.68","118.14","102.21K","1.71%"
"05/06/2020","118.08","117.51","118.08","116.35","67.34K","0.56%"
"04/06/2020","117.42","116.48","117.89","116.48","65.03K","0.80%"
"03/06/2020","116.49","113.64","116.51","113.61","56.60K","2.51%"
"02/06/2020","113.64","114.14","116.37","113.23","76.85K","-0.44%"
"01/06/2020","114.14","109.83","114.18","109.53","78.63K","3.94%"
"29/05/2020","109.81","109.64","109.85","108.88","49.59K","0.16%"
"28/05/2020","109.64","108.87","110.34","108.80","39.22K","0.69%"
"27/05/2020","108.89","110.49","111.55","108.54","58.07K","-1.45%"
"26/05/2020","110.49","109.15","110.67","108.14","60.67K","1.23%"
"25/05/2020","109.15","107.05","109.36","107.05","43.82K","1.97%"
"22/05/2020","107.04","105.74","107.70","105.09","66.98K","1.23%"
"21/05/2020","105.74","105.20","106.33","104.66","71.76K","-1.12%"
"20/05/2020","106.94","108.83","108.83","106.48","43.34K","-1.74%"
"19/05/2020","108.83","108.54","110.38","108.18","58.30K","0.27%"
"18/05/2020","108.54","109.03","109.51","106.39","51.19K","-0.44%"
"15/05/2020","109.02","111.34","112.76","109.00","70.69K","-2.08%"
"14/05/2020","111.34","111.88","112.08","110.78","59.38K","-0.46%"
"13/05/2020","111.86","111.78","112.30","110.62","61.05K","0.07%"
"12/05/2020","111.78","111.59","112.24","110.51","51.65K","0.19%"
"11/05/2020","111.57","110.03","111.57","110.03","51.10K","1.41%"
"08/05/2020","110.02","108.31","110.79","107.20","62.01K","1.58%"
"07/05/2020","108.31","106.65","108.36","106.58","37.46K","1.55%"
"06/05/2020","106.66","105.41","106.75","104.75","51.29K","1.19%"
"05/05/2020","105.41","105.68","106.15","105.11","26.21K","-0.29%"
"04/05/2020","105.72","106.84","106.87","105.49","40.34K","-1.05%"
"29/04/2020","106.84","106.30","106.85","105.90","47.88K","0.55%"
"28/04/2020","106.26","106.30","106.68","104.89","40.49K","-0.04%"
"27/04/2020","106.30","106.98","107.59","105.92","37.76K","-0.63%"
"24/04/2020","106.97","106.99","107.12","105.92","43.45K","0.00%"
"23/04/2020","106.97","106.78","108.57","106.50","47.11K","0.16%"
"22/04/2020","106.80","104.71","107.28","102.28","44.26K","2.01%"
"21/04/2020","104.70","109.70","109.72","104.40","73.16K","-4.54%"
