"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"14/10/2015","39.70","38.93","39.70","38.93","1.98%"
"13/10/2015","38.93","37.89","38.93","37.89","2.74%"
"12/10/2015","37.89","40.98","40.98","37.89","-1.99%"
"09/10/2015","38.66","40.98","40.98","38.66","-5.64%"
"08/10/2015","40.97","43.00","43.00","40.97","-1.21%"
"07/10/2015","41.47","43.00","43.00","41.47","-3.56%"
"06/10/2015","43.00","53.26","53.26","43.00","-14.72%"
"05/10/2015","50.42","53.26","53.26","50.42","-6.21%"
"02/10/2015","53.76","53.76","53.76","53.76","0.00%"
"01/10/2015","53.76","53.76","53.76","53.76","-5.68%"
"30/09/2015","57.00","53.76","57.00","53.76","6.03%"
"29/09/2015","53.76","53.26","53.76","53.26","3.01%"
"28/09/2015","52.19","50.42","52.19","50.42","3.51%"
"25/09/2015","50.42","51.22","51.22","50.42","-1.56%"
"24/09/2015","51.22","49.19","51.22","49.19","4.13%"
"23/09/2015","49.19","49.69","49.69","49.19","-1.01%"
"22/09/2015","49.69","47.38","49.69","47.38","4.88%"
"21/09/2015","47.38","46.93","47.38","46.93","5.15%"
"18/09/2015","45.06","44.03","45.06","44.03","2.34%"
"17/09/2015","44.03","45.06","45.06","44.03","-2.29%"
"16/09/2015","45.06","45.83","45.83","45.06","-1.68%"
"15/09/2015","45.83","43.99","45.83","43.99","4.18%"
"14/09/2015","43.99","44.26","44.26","43.99","-1.21%"
"11/09/2015","44.53","42.26","44.53","42.26","5.37%"
"10/09/2015","42.26","41.22","42.26","41.22","2.52%"
"09/09/2015","41.22","43.03","43.03","41.22","-4.21%"
"08/09/2015","43.03","43.80","43.80","43.03","-1.15%"
"07/09/2015","43.53","43.80","43.80","43.53","-0.62%"
"04/09/2015","43.80","41.99","43.80","41.99","4.31%"
"03/09/2015","41.99","43.03","43.03","41.99","-2.42%"
"02/09/2015","43.03","43.53","43.53","43.03","-1.15%"
"01/09/2015","43.53","40.23","43.53","40.23","8.20%"
"31/08/2015","40.23","40.23","40.23","40.23","0.00%"
"28/08/2015","40.23","39.19","40.23","39.19","2.65%"
"27/08/2015","39.19","41.49","41.49","39.19","-5.57%"
"26/08/2015","41.50","41.23","41.50","41.23","0.65%"
"25/08/2015","41.23","44.03","44.03","41.23","-6.36%"
"24/08/2015","44.03","40.96","44.03","40.96","7.50%"
"21/08/2015","40.96","39.42","40.96","39.42","3.91%"
"20/08/2015","39.42","39.42","39.42","39.42","0.00%"
"19/08/2015","39.42","38.39","39.42","38.39","0.59%"
"18/08/2015","39.19","38.66","39.19","38.66","1.37%"
"17/08/2015","38.66","38.66","38.66","38.66","0.00%"
"14/08/2015","38.66","39.16","39.16","38.66","-1.28%"
"13/08/2015","39.16","40.19","40.19","39.16","-2.56%"
"12/08/2015","40.19","39.42","40.19","39.42","1.95%"
"11/08/2015","39.42","37.89","39.42","37.89","4.04%"
"10/08/2015","37.89","38.16","38.16","37.89","-0.71%"
"07/08/2015","38.16","37.12","38.16","37.12","2.80%"
"06/08/2015","37.12","37.12","37.12","37.12","0.00%"
"05/08/2015","37.12","38.16","38.16","37.12","-2.73%"
"04/08/2015","38.16","37.39","38.16","37.39","2.06%"
"03/08/2015","37.39","37.39","37.39","37.39","0.00%"
"31/07/2015","37.39","37.39","37.39","37.39","0.00%"
"30/07/2015","37.39","36.85","37.39","36.85","1.47%"
"29/07/2015","36.85","37.12","37.12","36.85","-0.73%"
"28/07/2015","37.12","38.16","38.16","37.12","-2.73%"
"27/07/2015","38.16","35.59","38.16","35.59","7.22%"
"24/07/2015","35.59","35.59","35.59","35.59","0.00%"
"23/07/2015","35.59","35.85","35.85","35.59","-0.75%"
"22/07/2015","35.86","34.02","35.86","34.02","5.41%"
"21/07/2015","34.02","32.98","34.02","32.98","3.15%"
"20/07/2015","32.98","34.01","34.01","32.98","-3.06%"
"17/07/2015","34.02","36.05","36.05","34.02","-5.63%"
"16/07/2015","36.05","38.63","38.63","36.05","-6.68%"
"15/07/2015","38.63","38.63","38.63","38.63","0.00%"
"14/07/2015","38.63","38.89","38.89","38.63","-0.67%"
"13/07/2015","38.89","41.97","41.97","38.89","-7.34%"
"10/07/2015","41.97","47.34","47.34","41.97","-11.34%"
"09/07/2015","47.34","50.68","50.68","47.34","-6.61%"
"08/07/2015","50.69","50.68","50.69","50.68","0.02%"
"07/07/2015","50.68","49.68","50.68","49.68","2.01%"
"06/07/2015","49.68","46.84","49.68","46.84","6.06%"
"03/07/2015","46.84","46.08","46.84","46.08","1.65%"
"02/07/2015","46.08","46.08","46.08","46.08","0.00%"
"01/07/2015","46.08","46.84","46.84","46.08","-1.62%"
"30/06/2015","46.84","47.38","47.38","46.84","-1.14%"
"29/06/2015","47.38","40.93","47.38","40.93","15.76%"
"26/06/2015","40.93","41.47","41.47","40.93","-1.30%"
"25/06/2015","41.47","41.47","41.47","41.47","0.00%"
"24/06/2015","41.47","41.20","41.47","41.20","0.66%"
"23/06/2015","41.20","43.00","43.00","41.20","-4.21%"
"22/06/2015","43.01","48.74","48.74","43.01","-7.64%"
"19/06/2015","46.57","47.57","47.57","46.57","-2.10%"
"18/06/2015","47.57","46.07","47.57","46.07","3.26%"
"17/06/2015","46.07","45.06","46.07","45.06","2.24%"
"16/06/2015","45.06","44.81","45.06","44.81","0.56%"
"15/06/2015","44.81","41.05","44.81","41.05","6.56%"
"12/06/2015","42.05","41.05","42.05","41.05","2.44%"
"11/06/2015","41.05","41.30","41.30","41.05","-0.61%"
"10/06/2015","41.30","42.05","42.05","41.30","-1.78%"
"09/06/2015","42.05","42.31","42.31","42.05","-0.61%"
"08/06/2015","42.31","42.05","42.31","42.05","0.62%"
"05/06/2015","42.05","38.51","42.05","38.51","9.19%"
"04/06/2015","38.51","38.05","38.51","38.05","1.21%"
"03/06/2015","38.05","38.28","38.28","38.05","-0.60%"
"02/06/2015","38.28","40.15","40.15","38.28","-4.66%"
"01/06/2015","40.15","38.00","40.15","38.00","4.29%"
"29/05/2015","38.50","38.00","38.50","38.00","0.71%"
"28/05/2015","38.23","38.00","38.23","38.00","0.61%"
"27/05/2015","38.00","39.65","39.65","38.00","-4.16%"
"26/05/2015","39.65","39.42","39.65","39.42","0.58%"
"25/05/2015","39.42","39.42","39.42","39.42","0.00%"
"22/05/2015","39.42","38.96","39.42","38.96","1.18%"
"21/05/2015","38.96","38.96","38.96","38.96","0.00%"
"20/05/2015","38.96","41.46","41.46","38.96","-6.03%"
"19/05/2015","41.46","41.69","41.69","41.46","-0.55%"
"18/05/2015","41.69","39.73","41.69","39.73","4.93%"
"15/05/2015","39.73","39.27","39.73","39.27","1.17%"
"14/05/2015","39.27","39.27","39.27","39.27","-0.03%"
"13/05/2015","39.28","36.59","39.28","36.59","0.00%"
"12/05/2015","39.28","36.59","39.28","36.59","7.35%"
"11/05/2015","36.59","37.09","37.09","36.59","2.69%"
"08/05/2015","35.63","37.09","37.09","35.63","-3.94%"
"07/05/2015","37.09","37.32","37.32","37.09","-0.62%"
"06/05/2015","37.32","35.59","37.32","35.59","5.54%"
"05/05/2015","35.36","33.67","35.36","33.67","5.02%"
"04/05/2015","33.67","33.67","33.67","33.67","0.00%"
"01/05/2015","33.67","33.67","33.67","33.67","0.00%"
"30/04/2015","33.67","34.00","34.00","33.67","-0.97%"
"29/04/2015","34.00","33.68","34.00","33.68","0.95%"
"28/04/2015","33.68","33.68","33.68","33.68","0.00%"
"27/04/2015","33.68","34.64","34.64","33.68","-2.77%"
"24/04/2015","34.64","33.95","34.64","33.95","2.03%"
"23/04/2015","33.95","34.41","34.41","33.95","-1.34%"
"22/04/2015","34.41","35.14","35.14","34.41","-2.08%"
"21/04/2015","35.14","34.64","35.14","34.64","1.44%"
"20/04/2015","34.64","32.45","34.64","32.45","0.00%"
"17/04/2015","34.64","32.45","34.64","32.45","6.75%"
"16/04/2015","32.45","29.54","32.45","29.54","9.85%"
"15/04/2015","29.54","29.04","29.54","29.04","1.72%"
"14/04/2015","29.04","27.85","29.04","27.85","4.27%"
"13/04/2015","27.85","27.85","27.85","27.85","0.00%"
"10/04/2015","27.85","28.58","28.58","27.85","-2.55%"
"09/04/2015","28.58","28.81","28.81","28.58","-0.80%"
"08/04/2015","28.81","28.58","28.81","28.58","0.80%"
"07/04/2015","28.58","29.54","29.54","28.58","-3.25%"
"06/04/2015","29.54","29.54","29.54","29.54","0.00%"
"03/04/2015","29.54","29.54","29.54","29.54","0.00%"
"02/04/2015","29.54","29.08","29.54","29.08","1.58%"
"01/04/2015","29.08","28.85","29.08","28.85","0.80%"
"31/03/2015","28.85","28.85","28.85","28.85","0.00%"
"30/03/2015","28.85","28.85","28.85","28.85","0.00%"
"27/03/2015","28.85","28.85","28.85","28.85","0.00%"
"26/03/2015","28.85","27.94","28.85","27.94","3.26%"
"25/03/2015","27.94","28.37","28.37","27.94","-1.52%"
"24/03/2015","28.37","27.86","28.37","27.86","3.43%"
"23/03/2015","27.43","25.88","27.43","25.88","13.53%"
"20/03/2015","24.16","25.88","25.88","24.16","-0.82%"
"19/03/2015","24.36","23.86","24.36","23.86","2.10%"
"18/03/2015","23.86","22.93","23.86","22.93","4.06%"
"17/03/2015","22.93","18.43","22.93","18.43","5.57%"
"16/03/2015","21.72","18.43","21.72","18.43","17.85%"
"13/03/2015","18.43","18.43","18.43","18.43","0.00%"
"12/03/2015","18.43","18.43","18.43","18.43","0.00%"
"11/03/2015","18.43","18.43","18.43","18.43","0.00%"
"10/03/2015","18.43","17.22","18.43","17.22","7.03%"
"09/03/2015","17.22","16.50","17.22","16.50","2.56%"
"06/03/2015","16.79","16.50","16.79","16.50","1.76%"
"05/03/2015","16.50","17.32","17.32","16.50","-4.73%"
"04/03/2015","17.32","17.32","17.32","17.32","-0.06%"
"03/03/2015","17.33","16.90","17.33","16.90","2.54%"
"02/03/2015","16.90","16.90","16.90","16.90","0.00%"
"27/02/2015","16.90","17.90","17.90","16.90","-5.59%"
"26/02/2015","17.90","18.22","18.22","17.90","-1.76%"
"25/02/2015","18.22","19.86","19.86","18.22","0.00%"
"24/02/2015","18.22","19.86","19.86","18.22","-4.86%"
"23/02/2015","19.15","19.86","19.86","19.15","-3.62%"
"20/02/2015","19.87","19.87","19.87","19.87","0.00%"
"19/02/2015","19.87","20.37","20.37","19.87","-2.45%"
"18/02/2015","20.37","21.08","21.08","20.37","-3.37%"
"17/02/2015","21.08","20.08","21.08","20.08","4.98%"
"16/02/2015","20.08","19.76","20.08","19.76","1.62%"
"13/02/2015","19.76","20.58","20.58","19.76","-3.98%"
"12/02/2015","20.58","20.58","20.58","20.58","0.00%"
"11/02/2015","20.58","20.58","20.58","20.58","0.00%"
"10/02/2015","20.58","21.30","21.30","20.58","-3.38%"
"09/02/2015","21.30","19.44","21.30","19.44","9.57%"
"06/02/2015","19.44","20.66","20.66","19.44","-5.91%"
"05/02/2015","20.66","20.87","20.87","20.66","-1.01%"
"04/02/2015","20.87","21.09","21.09","20.87","-1.04%"
"03/02/2015","21.09","22.01","22.01","21.09","-4.18%"
"02/02/2015","22.01","22.01","22.01","22.01","5.06%"
"30/01/2015","20.95","21.59","21.59","20.95","-2.98%"
"29/01/2015","21.59","20.49","21.59","20.49","5.34%"
"28/01/2015","20.50","18.73","20.50","18.73","8.17%"
"27/01/2015","18.95","18.02","18.95","18.02","5.22%"
"26/01/2015","18.01","18.02","18.02","18.01","-0.06%"
"23/01/2015","18.02","20.45","20.45","18.02","-11.88%"
"22/01/2015","20.45","21.66","21.66","20.45","-5.59%"
"21/01/2015","21.66","22.38","22.38","21.66","-3.22%"
"20/01/2015","22.38","23.24","23.24","22.38","-3.70%"
"19/01/2015","23.24","22.46","23.24","22.46","3.47%"
"16/01/2015","22.46","22.24","22.46","22.24","0.99%"
"15/01/2015","22.24","21.81","22.24","21.81","2.96%"
"14/01/2015","21.60","21.81","21.81","21.60","0.00%"
"13/01/2015","21.60","21.81","21.81","21.60","-0.96%"
"12/01/2015","21.81","21.60","21.81","21.60","-1.00%"
"09/01/2015","22.03","21.60","22.03","21.60","1.99%"
"08/01/2015","21.60","22.53","22.53","21.60","-4.13%"
"07/01/2015","22.53","22.74","22.74","22.53","-0.92%"
"06/01/2015","22.74","22.03","22.74","22.03","3.22%"
"05/01/2015","22.03","21.10","22.03","21.10","5.46%"
"02/01/2015","20.89","21.81","21.81","20.89","-4.22%"
"01/01/2015","21.81","21.81","21.81","21.81","-0.05%"
"31/12/2014","21.82","21.31","21.82","21.31","2.39%"
"30/12/2014","21.31","20.17","21.31","20.17","5.65%"
"29/12/2014","20.17","19.24","20.17","19.24","4.83%"
"26/12/2014","19.24","19.24","19.24","19.24","0.00%"
"25/12/2014","19.24","19.24","19.24","19.24","0.00%"
"24/12/2014","19.24","19.24","19.24","19.24","0.00%"
"23/12/2014","19.24","20.39","20.39","19.24","-5.64%"
"22/12/2014","20.39","20.28","20.39","20.28","4.35%"
"19/12/2014","19.54","20.28","20.28","19.54","-2.45%"
"18/12/2014","20.03","20.28","20.28","20.03","-1.23%"
"17/12/2014","20.28","20.50","20.50","20.28","-1.07%"
"16/12/2014","20.50","20.05","20.50","20.05","2.24%"
"15/12/2014","20.05","19.62","20.05","19.62","2.19%"
"12/12/2014","19.62","18.83","19.62","18.83","5.43%"
"11/12/2014","18.61","18.47","18.61","18.47","0.76%"
"10/12/2014","18.47","17.96","18.47","17.96","2.84%"
"09/12/2014","17.96","17.23","17.96","17.23","4.24%"
"08/12/2014","17.23","17.02","17.23","17.02","1.23%"
"05/12/2014","17.02","17.60","17.60","17.02","-3.30%"
"04/12/2014","17.60","17.97","17.97","17.60","-2.06%"
"03/12/2014","17.97","17.97","17.97","17.97","18.30%"
"02/12/2014","15.19","18.18","18.18","15.19","-16.45%"
"01/12/2014","18.18","18.18","18.18","18.18","0.00%"
"28/11/2014","18.18","18.18","18.18","18.18","0.00%"
"27/11/2014","18.18","19.42","19.42","18.18","-6.39%"
"26/11/2014","19.42","19.42","19.42","19.42","0.00%"
"25/11/2014","19.42","19.51","19.51","19.42","-0.46%"
"24/11/2014","19.51","20.36","20.36","19.51","-2.11%"
"21/11/2014","19.93","20.36","20.36","19.93","-2.11%"
"20/11/2014","20.36","20.36","20.36","20.36","0.00%"
"19/11/2014","20.36","20.15","20.36","20.15","1.04%"
"18/11/2014","20.15","20.15","20.15","20.15","0.00%"
"17/11/2014","20.15","20.15","20.15","20.15","0.00%"
"14/11/2014","20.15","19.79","20.15","19.79","1.82%"
"13/11/2014","19.79","20.01","20.01","19.79","-1.10%"
"12/11/2014","20.01","20.01","20.01","20.01","0.00%"
"11/11/2014","20.01","20.01","20.01","20.01","0.00%"
"10/11/2014","20.01","20.01","20.01","20.01","-1.04%"
"07/11/2014","20.22","20.22","20.22","20.22","0.00%"
"06/11/2014","20.22","20.44","20.44","20.22","0.00%"
"05/11/2014","20.22","20.43","20.44","20.22","-1.08%"
"04/11/2014","20.44","20.43","20.44","20.43","0.05%"
"03/11/2014","20.43","20.43","20.43","20.43","0.00%"
"31/10/2014","20.43","20.43","20.43","20.43","-2.76%"
"30/10/2014","21.01","20.64","21.01","20.64","1.79%"
"29/10/2014","20.64","20.43","20.64","20.43","1.03%"
"28/10/2014","20.43","20.43","20.43","20.43","0.00%"
"27/10/2014","20.43","20.43","20.43","20.43","0.29%"
"24/10/2014","20.37","20.37","20.37","20.37","-2.07%"
"23/10/2014","20.80","20.80","20.80","20.80","-0.67%"
"22/10/2014","20.94","20.94","20.94","20.94","-1.74%"
"21/10/2014","21.31","21.31","21.31","21.31","-6.41%"
"20/10/2014","22.77","22.77","22.77","22.77","1.88%"
"17/10/2014","22.35","22.35","22.35","22.35","-4.61%"
"16/10/2014","23.43","23.43","23.43","23.43","5.26%"
"15/10/2014","22.26","22.26","22.26","22.26","4.46%"
"14/10/2014","21.31","21.31","21.31","21.31","-1.98%"
"13/10/2014","21.74","21.74","21.74","21.74","-0.05%"
"10/10/2014","21.75","21.75","21.75","21.75","1.68%"
"09/10/2014","21.39","21.39","21.39","21.39","2.79%"
"08/10/2014","20.81","20.81","20.81","20.81","1.02%"
"07/10/2014","20.60","20.60","20.60","20.60","-11.74%"
"06/10/2014","23.34","23.34","23.34","23.34","-3.55%"
"03/10/2014","24.20","24.20","24.20","24.20","-3.43%"
"02/10/2014","25.06","25.06","25.06","25.06","42.87%"
"19/09/2014","17.54","17.54","17.54","17.54","-0.90%"
"18/09/2014","17.70","17.70","17.70","17.70","0.00%"
"17/09/2014","17.70","17.70","17.70","17.70","-1.94%"
"16/09/2014","18.05","18.05","18.05","18.05","1.92%"
"15/09/2014","17.71","17.71","17.71","17.71","-9.32%"
"12/09/2014","19.53","19.53","19.53","19.53","11.47%"
"11/09/2014","17.52","17.52","17.52","17.52","-1.13%"
"10/09/2014","17.72","17.72","17.72","17.72","-0.06%"
"09/09/2014","17.73","17.73","17.73","17.73","1.96%"
"08/09/2014","17.39","17.39","17.39","17.39","1.64%"
"05/09/2014","17.11","17.11","17.11","17.11","-1.61%"
"04/09/2014","17.39","17.39","17.39","17.39","-1.08%"
"03/09/2014","17.58","17.58","17.58","17.58","-0.85%"
"02/09/2014","17.73","17.73","17.73","17.73","-3.69%"
"01/09/2014","18.41","18.41","18.41","18.41","-0.81%"
"29/08/2014","18.56","18.56","18.56","18.56","0.81%"
"28/08/2014","18.41","18.41","18.41","18.41","1.88%"
"27/08/2014","18.07","18.07","18.07","18.07","0.00%"
"26/08/2014","18.07","18.07","18.07","18.07","-6.08%"
"25/08/2014","19.24","19.24","19.24","19.24","0.00%"
"22/08/2014","19.24","19.24","19.24","19.24","0.79%"
"21/08/2014","19.09","19.09","19.09","19.09","-1.04%"
"20/08/2014","19.29","19.29","19.29","19.29","0.00%"
"19/08/2014","19.29","19.29","19.29","19.29","-1.73%"
"18/08/2014","19.63","19.63","19.63","19.63","-2.44%"
"15/08/2014","20.12","20.12","20.12","20.12","0.20%"
"14/08/2014","20.08","20.08","20.08","20.08","-5.06%"
"13/08/2014","21.15","21.15","21.15","21.15","-2.49%"
"12/08/2014","21.69","21.69","21.69","21.69","0.93%"
"11/08/2014","21.49","21.49","21.49","21.49","9.14%"
"08/08/2014","19.69","19.69","19.69","19.69","-12.57%"
"07/08/2014","22.52","22.52","22.52","22.52","5.53%"
"06/08/2014","21.34","21.34","21.34","21.34","1.86%"
"05/08/2014","20.95","20.95","20.95","20.95","-3.37%"
"04/08/2014","21.68","21.68","21.68","21.68","-1.36%"
"01/08/2014","21.98","21.98","21.98","21.98","2.28%"
"31/07/2014","21.49","21.49","21.49","21.49","24.29%"
"30/07/2014","17.29","17.29","17.29","17.29","-13.42%"
"29/07/2014","19.97","19.97","19.97","19.97","0.96%"
"28/07/2014","19.78","19.78","19.78","19.78","-0.70%"
"25/07/2014","19.92","19.92","19.92","19.92","0.96%"
"24/07/2014","19.73","19.73","19.73","19.73","0.97%"
"23/07/2014","19.54","19.54","19.54","19.54","-0.96%"
"22/07/2014","19.73","19.73","19.73","19.73","-1.74%"
"21/07/2014","20.08","20.08","20.08","20.08","-0.05%"
"18/07/2014","20.09","20.09","20.09","20.09","-0.94%"
"17/07/2014","20.28","20.28","20.28","20.28","1.91%"
"16/07/2014","19.90","19.90","19.90","19.90","-2.59%"
"15/07/2014","20.43","20.43","20.43","20.43","1.90%"
"14/07/2014","20.05","20.05","20.05","20.05","-0.94%"
"11/07/2014","20.24","20.24","20.24","20.24","0.00%"
"10/07/2014","20.24","20.24","20.24","20.24","3.48%"
"09/07/2014","19.56","19.56","19.56","19.56","0.77%"
"08/07/2014","19.41","19.41","19.41","19.41","2.81%"
"07/07/2014","18.88","18.88","18.88","18.88","1.07%"
"04/07/2014","18.68","18.68","18.68","18.68","0.00%"
"03/07/2014","18.68","18.68","18.68","18.68","-2.81%"
"02/07/2014","19.22","19.22","19.22","19.22","-0.77%"
"01/07/2014","19.37","19.37","19.37","19.37","-4.53%"
"30/06/2014","20.29","20.29","20.29","20.29","10.39%"
"27/06/2014","18.38","18.38","18.38","18.38","2.85%"
"26/06/2014","17.87","17.87","17.87","17.87","3.71%"
"25/06/2014","17.23","17.23","17.23","17.23","3.42%"
"24/06/2014","16.66","16.66","16.66","16.66","0.00%"
"23/06/2014","16.66","16.66","16.66","16.66","8.25%"
"20/06/2014","15.39","15.39","15.39","15.39","15.45%"
"19/06/2014","13.33","13.33","13.33","13.33","-4.58%"
"18/06/2014","13.97","13.97","13.97","13.97","1.16%"
"17/06/2014","13.81","13.81","13.81","13.81","32.79%"
"16/06/2014","10.40","10.40","10.40","10.40","1.96%"
"13/06/2014","10.20","10.20","10.20","10.20","4.19%"
"12/06/2014","9.79","9.79","9.79","9.79","0.10%"
"11/06/2014","9.78","9.78","9.78","9.78","0.00%"
"10/06/2014","9.78","9.78","9.78","9.78","-31.51%"
"09/06/2014","14.28","14.28","14.28","14.28","-7.81%"
"06/06/2014","15.49","15.49","15.49","15.49","-10.41%"
"05/06/2014","17.29","17.29","17.29","17.29","-4.90%"
"04/06/2014","18.18","18.18","18.18","18.18","0.00%"
"03/06/2014","18.18","18.18","18.18","18.18","0.06%"
"02/06/2014","18.17","18.17","18.17","18.17","0.00%"
"30/05/2014","18.17","18.17","18.17","18.17","-0.06%"
"29/05/2014","18.18","18.18","18.18","18.18","0.00%"
"28/05/2014","18.18","18.18","18.18","18.18","-1.57%"
"27/05/2014","18.47","18.47","18.47","18.47","-4.60%"
"26/05/2014","19.36","19.36","19.36","19.36","0.00%"
"23/05/2014","19.36","19.36","19.36","19.36","-1.53%"
"22/05/2014","19.66","19.66","19.66","19.66","-0.05%"
"21/05/2014","19.67","19.67","19.67","19.67","0.00%"
"20/05/2014","19.67","19.67","19.67","19.67","56.36%"
"19/05/2014","12.58","12.58","12.58","12.58","1.53%"
"16/05/2014","12.39","12.39","12.39","12.39","0.00%"
"15/05/2014","12.39","12.39","12.39","12.39","12.84%"
"14/05/2014","10.98","10.98","10.98","10.98","0.09%"
"13/05/2014","10.97","10.97","10.97","10.97","-5.19%"
"12/05/2014","11.57","11.57","11.57","11.57","-9.61%"
"09/05/2014","12.80","12.80","12.80","12.80","10.73%"
"08/05/2014","11.56","11.56","11.56","11.56","-12.36%"
"07/05/2014","13.19","13.19","13.19","13.19","-0.83%"
"06/05/2014","13.30","13.30","13.30","13.30","0.00%"
"05/05/2014","13.30","13.30","13.30","13.30","0.00%"
"02/05/2014","13.30","13.30","13.30","13.30","-1.55%"
"01/05/2014","13.51","13.51","13.51","13.51","-2.31%"
"30/04/2014","13.83","13.83","13.83","13.83","-2.26%"
"29/04/2014","14.15","14.15","14.15","14.15","-2.21%"
"28/04/2014","14.47","14.47","14.47","14.47","-0.75%"
"25/04/2014","14.58","14.58","14.58","14.58","3.11%"
"24/04/2014","14.14","14.14","14.14","14.14","1.51%"
"23/04/2014","13.93","13.93","13.93","13.93","0.00%"
"22/04/2014","13.93","13.93","13.93","13.93","-1.55%"
"21/04/2014","14.15","14.15","14.15","14.15","0.00%"
"18/04/2014","14.15","14.15","14.15","14.15","0.00%"
"17/04/2014","14.15","14.15","14.15","14.15","0.00%"
"16/04/2014","14.15","14.15","14.15","14.15","0.64%"
"15/04/2014","14.06","14.06","14.06","14.06","0.86%"
"14/04/2014","13.94","13.94","13.94","13.94","0.00%"
"11/04/2014","13.94","13.94","13.94","13.94","4.65%"
"10/04/2014","13.32","13.32","13.32","13.32","0.00%"
"09/04/2014","13.32","13.32","13.32","13.32","-12.37%"
"08/04/2014","15.20","15.20","15.20","15.20","-0.07%"
"07/04/2014","15.21","15.21","15.21","15.21","0.07%"
"04/04/2014","15.20","15.20","15.20","15.20","-3.61%"
"03/04/2014","15.77","15.77","15.77","15.77","-12.44%"
"02/04/2014","18.01","18.01","18.01","18.01","12.35%"
"01/04/2014","16.03","16.03","16.03","16.03","-3.02%"
"31/03/2014","16.53","16.53","16.53","16.53","-1.37%"
"28/03/2014","16.76","16.76","16.76","16.76","-2.16%"
"27/03/2014","17.13","17.13","17.13","17.13","0.00%"
"26/03/2014","17.13","17.13","17.13","17.13","-3.33%"
"25/03/2014","17.72","17.72","17.72","17.72","0.06%"
"24/03/2014","17.71","17.71","17.71","17.71","2.31%"
"21/03/2014","17.31","17.31","17.31","17.31","-3.35%"
"20/03/2014","17.91","17.91","17.91","17.91","6.10%"
"19/03/2014","16.88","16.88","16.88","16.88","-1.75%"
"18/03/2014","17.18","17.18","17.18","17.18","-1.60%"
"17/03/2014","17.46","17.46","17.46","17.46","-1.52%"
"14/03/2014","17.73","17.73","17.73","17.73","-9.36%"
"13/03/2014","19.56","19.56","19.56","19.56","2.84%"
"12/03/2014","19.02","19.02","19.02","19.02","2.09%"
"11/03/2014","18.63","18.63","18.63","18.63","-0.59%"
"10/03/2014","18.74","18.74","18.74","18.74","0.75%"
"07/03/2014","18.60","18.60","18.60","18.60","-0.80%"
"06/03/2014","18.75","18.75","18.75","18.75","-1.47%"
"05/03/2014","19.03","19.03","19.03","19.03","-1.40%"
"04/03/2014","19.30","19.30","19.30","19.30","-3.79%"
"03/03/2014","20.06","20.06","20.06","20.06","6.14%"
"28/02/2014","18.90","18.90","18.90","18.90","-0.74%"
"27/02/2014","19.04","19.04","19.04","19.04","0.69%"
"26/02/2014","18.91","18.91","18.91","18.91","0.05%"
"25/02/2014","18.90","18.90","18.90","18.90","0.00%"
"24/02/2014","18.90","18.90","18.90","18.90","-2.02%"
"21/02/2014","19.29","19.29","19.29","19.29","-0.72%"
"20/02/2014","19.43","19.43","19.43","19.43","20.91%"
"19/02/2014","16.07","16.07","16.07","16.07","0.00%"
"18/02/2014","16.07","16.07","16.07","16.07","0.00%"
"17/02/2014","16.07","16.07","16.07","16.07","-0.56%"
"14/02/2014","16.16","16.16","16.16","16.16","-2.59%"
"13/02/2014","16.59","16.59","16.59","16.59","1.28%"
"12/02/2014","16.38","16.38","16.38","16.38","-1.15%"
"11/02/2014","16.57","16.57","16.57","16.57","-4.33%"
"10/02/2014","17.32","17.32","17.32","17.32","2.97%"
"07/02/2014","16.82","16.82","16.82","16.82","-5.61%"
"06/02/2014","17.82","17.82","17.82","17.82","-6.60%"
"05/02/2014","19.08","19.08","19.08","19.08","-0.63%"
"04/02/2014","19.20","19.20","19.20","19.20","2.13%"
"03/02/2014","18.80","18.80","18.80","18.80","0.64%"
"31/01/2014","18.68","18.68","18.68","18.68","1.30%"
"30/01/2014","18.44","18.44","18.44","18.44","0.11%"
"29/01/2014","18.42","18.42","18.42","18.42","-0.75%"
"28/01/2014","18.56","18.56","18.56","18.56","-3.43%"
"27/01/2014","19.22","19.22","19.22","19.22","26.70%"
"24/01/2014","15.17","15.17","15.17","15.17","9.06%"
"23/01/2014","13.91","13.91","13.91","13.91","7.75%"
"22/01/2014","12.91","12.91","12.91","12.91","2.38%"
"21/01/2014","12.61","12.61","12.61","12.61","-0.08%"
"20/01/2014","12.62","12.62","12.62","12.62","0.64%"
"17/01/2014","12.54","12.54","12.54","12.54","1.87%"
"16/01/2014","12.31","12.31","12.31","12.31","1.82%"
"15/01/2014","12.09","12.09","12.09","12.09","-2.42%"
"14/01/2014","12.39","12.39","12.39","12.39","-0.48%"
"13/01/2014","12.45","12.45","12.45","12.45","1.06%"
"10/01/2014","12.32","12.32","12.32","12.32","0.00%"
"09/01/2014","12.32","12.32","12.32","12.32","0.90%"
"08/01/2014","12.21","12.21","12.21","12.21","-1.77%"
"07/01/2014","12.43","12.43","12.43","12.43","-0.72%"
"06/01/2014","12.52","12.52","12.52","12.52","-1.49%"
"03/01/2014","12.71","12.71","12.71","12.71","0.00%"
"02/01/2014","12.71","12.71","12.71","12.71","-1.47%"
"01/01/2014","12.90","12.90","12.90","12.90","0.00%"
